"RucProveedor","CodProducto","CodProducto2","CodProducto3","Producto","UnidaMedidaCompra","FactorVenta","FactorConversion","PesoUnitario","PesoCaja","CostoCaja"
"20100035121","00801498","801498","","029-GOMAS CERDITOS 24X70GR",CAJA,24.0000,24.0000,0.0700000000000000000,1.6800,38.6299920000
"20100035121","00801499","801499","","029-GOMAS DONAS 24X70GR",CAJA,24.0000,24.0000,0.0700000000000000000,1.6800,38.6299920000
"20100035121","00801664","801664","","029-GOMAS LOOP 20BOL X 480G",CAJA,20.0000,20.0000,0.4800000000000000000,9.6000,132.6700000000
"20100035121","00801702","801702","","029-GOMAS AMBROSITOS ACIDOS 12X90GR",CAJA,12.0000,12.0000,0.0900000000000000000,1.0800,19.3149960000
"20100035121","00801717","","","029-HUEVO VIZZIO MANI 24X88 GR.",CAJA,24.0000,24.0000,0.0900000000000000000,2.1120,207.5700000000
"20100035121","00801738","801738","","029-MIMASKOT GATOS SALMON ATUN 13KG",UNIDAD,1.0000,1.0000,13.0000000000000000000,13.0000,102.3330000000
"20100035121","00801784","801784","","029-AVENA CANELA Y CLAVO 2V 24X110 GR",CAJA,24.0000,24.0000,0.1100000000000000000,2.6400,21.1600080000
"20100035121","00801802","801802","","029-MIMASKOT ADULTO MIX DE SABOR 20KG",UNIDAD,1.0000,1.0000,20.0000000000000000000,20.0000,123.4825000000
"20100035121","00801807","","","029-MIMASKOT GATOS MIX DE SABORES 13KG",SACO,1.0000,1.0000,13.0000000000000000000,13.0000,102.3332000000
"20100035121","00801810","","","029-MIMASKOT GATOS ESTERILIZADOS 9KG",SACO,1.0000,1.0000,9.0000000000000000000,9.0000,72.2949000000
"20100035121","00801842","801842","","029-GALLET CHOCODONUTS BLANCA 14X6X33GR",CAJA,14.0000,14.0000,0.2200000000000000000,3.1000,51.0314280000
"20100035121","00801879","801879","","029-PACK AMBROSITO HALLOWEEN 21X300GR.",CAJA,21.0000,21.0000,0.3600000000000000000,7.5000,132.3166740000
"20100035121","00801896","801896","","029-NVO MIMASKOT CACHORROS RMG 22KG",UNIDAD,1.0000,1.0000,22.0000000000000000000,22.0000,133.0566670000
"20100035121","00801916","801916","","029-NVO MIMASKOT CARNES RMG 22KG",UNIDAD,1.0000,1.0000,22.0000000000000000000,22.0000,133.0566670000
"20100035121","00801923","","","029-NVO MIMASKOT GATOS SALMON 6X1KG",BOLSA,6.0000,6.0000,1.0000000000000000000,6.0000,49.4313180000
"20100035121","00801926","","","029-NVO MIMASKOT GATOS SALMON 13KG",BOLSA,1.0000,1.0000,13.0000000000000000000,13.0000,102.3332430000
"20100035121","00802709","802709","","029-CHUPETE PICOLINES 6X5X10X10 GR",CAJA,30.0000,30.0000,0.1000000000000000000,3.0000,52.5050100000
"20100035121","0800049","800049","","029-FANNY GRATED ATUN EN ACEITE 48 X 170G",CAJA,48.0000,48.0000,0.1700000000000000000,8.1600,159.9932160000
"20100035121","0800114","","","029-GALLETA CHOCODONUTS LECHE 14 X 6 X 36G",CAJA,14.0000,14.0000,0.2200000000000000000,3.0240,38.6756160000
"20100035121","0800155","800155","","029-HARINA S/ PREPARAR 6 X 1KG",CAJA,6.0000,6.0000,1.0000000000000000000,6.0000,25.7925000000
"20100035121","0800188","800188","","029-CRACKELET SNACK JAMON 6X6X47GR",CAJA,6.0000,6.0000,0.2800000000000000000,1.6920,27.9559980000
"20100035121","0800203","800203","","029-CEREALBAR ARANDANOS 8 X 12 X 18G",CAJA,8.0000,8.0000,0.2200000000000000000,1.7280,44.3000000000
"20100035121","0800214","800214","","029-FRUNA MASTICRUNCH 21X24X13.5G",CAJA,21.0000,21.0000,0.3200000000000000000,6.8040,122.1866730000
"20100035121","0800221","","","029-WAFER SABOR FRESA 32X124GR",CAJA,32.0000,32.0000,0.0000000000000000000,0.0000,48.1810560000
"20100035121","0800236","800236","","029-NVO NUTRICAN ADULTOS 8KG",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,35.2352000000
"20100035121","0800248","800248","","029-HARINA MOLITALIA SELECTA 6 X 1KG",CAJA,6.0000,6.0000,1.0000000000000000000,6.0000,36.1711980000
"20100035121","0800403","","","029-POMAROLA SALSA CLASICA 24X160GR",CAJA,24.0000,24.0000,0.0000000000000000000,0.0000,24.3311280000
"20100035121","0800498","800498","","029-MIMASKOT CACHORROS RZ MED-GRAN 15KG",UNIDAD,1.0000,1.0000,15.0000000000000000000,15.0000,95.0900000000
"20100035121","0800523","800523","","029-PREMEZCLA KEKE DE NARANJA 6 X 450 G",CAJA,6.0000,6.0000,0.4500000000000000000,2.7000,26.9316660000
"20100035121","0800554","","","029-HARINA EL MOLINO ESPECIAL PAND 50KG",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,146.2092410000
"20100035121","0800653","800653","","029-GOMAS FLIPPY 12X90GR",CAJA,12.0000,12.0000,0.0900000000000000000,1.0800,19.3145040000
"20100035121","0800658","800658","","029-AVENA CANELA Y CLAVO 2V 24X100GR",CAJA,24.0000,24.0000,0.1000000000000000000,2.4000,21.1600080000
"20100035121","0800793","","","029-CEREALBAR GOLDEN CEREAL 10 X 8 X 21G",CAJA,10.0000,10.0000,0.1700000000000000000,1.6800,36.5740000000
"20100035121","0800828","800828","","029-AVENA 3 OSITOS GRANEL 5 KG",UNIDAD,1.0000,1.0000,5.0000000000000000000,5.0000,30.9210000000
"20100035121","0800853","800853","","029-AVENA CEREAL ANDINO 3 OSITOS 12X270GR",CAJA,12.0000,12.0000,0.2700000000000000000,3.2400,24.9200040000
"20100035121","0800886","800886","","029-WAFER NIK VAINILLA 12X6X27GR",CAJA,12.0000,12.0000,0.1600000000000000000,1.9440,34.5744480000
"20100035121","0800893","800893","","029-ZEUS CACHORROS 10 KG",BOLSA,1.0000,1.0000,10.0000000000000000000,10.0000,41.3662500000
"20100035121","0800897","800897","","029-ZEUS ADULTO 18KG",UNIDAD,1.0000,1.0000,18.0000000000000000000,18.0000,68.1520000000
"20100035121","0800993","800993","","029-AVENA PREM CLASICA 3OSITOS 12X500GR",PAQUETE,12.0000,12.0000,0.5000000000000000000,6.0000,49.5470040000
"20100035121","0801040","","","029-MARCO POLO CABELLO ANGEL 40 X 250G",BOLSA,40.0000,40.0000,0.2500000000000000000,10.0000,44.4000000000
"20100035121","0801047","801047","","029-MARCO POLO CARACOL CHICO 20 X 250G",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,18.8673000000
"20100035121","0801052","801052","","029-MARCO POLO CODITO LISO 86 20X250GR",PAQUETE,20.0000,20.0000,0.2500000000000000000,5.0000,18.8662600000
"20100035121","0801113","801113","","029-POMAROLA SALSA CLASICA 12 X 290GR",CAJA,12.0000,12.0000,0.2900000000000000000,3.4800,26.7906240000
"20100035121","0801177","801177","","029-TODINNO CAJA 6 X 900GR + TODINNITO 6 X 85GR",CAJA,6.0000,6.0000,0.9900000000000000000,5.9100,144.6896880000
"20100035121","0801263","801263","","029-GALLETA FRAC MENTA 12 X 6 X 41GR",CAJA,12.0000,12.0000,0.2500000000000000000,2.9520,43.7420040000
"20100035121","0801418","","","029-AMBRUJOS CARAMELOS VAMPIROS 25 X 320GR",CAJA,25.0000,25.0000,0.3200000000000000000,8.0000,109.2480000000
"20100035121","0801541","","","029-WAFER NIK YOGURT VAINILLA 12X6X29G",CAJA,12.0000,12.0000,0.1700000000000000000,2.0880,33.2799960000
"20100035121","0801583","","","029-GALLETA CHIPS FIESTA 12 X 6 X 36G",CAJA,12.0000,12.0000,0.2200000000000000000,2.5920,39.1968000000
"20100035121","0802608","802608","","029-CARAMELO COCOROKOS PERITA 10 X 100 X 3.5 G",CAJA,10.0000,10.0000,0.3500000000000000000,3.5000,44.4925000000
"20100035121","0802709","802709","","029-CHUPETE PICOLINES 6 X 5 X 10 X 10G",CAJA,6.0000,6.0000,0.5000000000000000000,3.0000,52.5100020000
"20100035121","0802727","802727","","029-CHUPETE DIVERTIOLY 10X 5 X 10 X 8.5G",CAJA,10.0000,10.0000,0.0000000000000000000,0.0000,79.6200000000
"20100035121","0802805","802805","","029-TRIFRUNA MANZANA/CHICHA/PINA 8 X 420G",CAJA,8.0000,8.0000,0.4200000000000000000,3.3600,52.6061920000
"20100035121","0803303","803303","","029-FANNY FILETE ATUN EN AGUA 48 X 170G",CAJA,48.0000,48.0000,0.1700000000000000000,8.1600,232.6779840000
"20100035121","0803325","","","029-FANNY MERMELADA FRESA BARRIL 6 X 1KG",CAJA,6.0000,6.0000,1.0000000000000000000,6.0000,59.1607980000
"20100035121","0803326","803326","","029-FANNY DOY PACK MERMELADA FRESA 12 X 227G",CAJA,12.0000,12.0000,0.2300000000000000000,2.7240,33.6620040000
"20100035121","0803486","","","029-FANNY MERM SELEC BERRIES 12 X 230G",CAJA,12.0000,12.0000,0.2300000000000000000,2.7600,66.4350000000
"20100035121","0803501","803501","","029-CARAMELO FULL CHERRY 6 X 24 X 22.5G",CAJA,6.0000,6.0000,0.5400000000000000000,3.2400,71.5000020000
"20100035121","0803903","","","029-MARSHMELLOWS AFRICAMELLOWS 4 X 6 X 52G",CAJA,4.0000,4.0000,0.3100000000000000000,1.2480,20.3225000000
"20100035121","0804105","","","029-GALLETA GRAN CEREAL MANZAN 12 X 6 X 32G",CAJA,12.0000,12.0000,0.1900000000000000000,2.3040,33.1500000000
"20100035121","0804111","","","029-GRETEL CHOCOLATE 16 X 6 X 34G",CAJA,16.0000,16.0000,0.0000000000000000000,0.0000,45.8700000000
"20100035121","0804800","804800","","029-COSTA BOMBON CORAZON DISPLAY 16 X 162G",CAJA,16.0000,16.0000,0.0000000000000000000,0.0000,119.0960000000
"20100035121","0804811","804811","","029-COSTA VIZZIO 10 X 20 X 21G",CAJA,10.0000,10.0000,0.4200000000000000000,4.2000,180.9870000000
"20100035121","0805210","805210","","029-BIAGI CAFE 16 X 100 X 4GR",CAJA,16.0000,16.0000,0.4000000000000000000,6.4000,108.6623360000
"20100035121","0806013","","","029-MOLITALIA RAVIOL RICOT ESPI 20 X 250G",CAJA,20.0000,20.0000,0.0000000000000000000,0.0000,97.2900000000
"20100035121","0806622","806622","","029-MIMASKOT CARNE/CEREAL/VEG 8KG NE",UNIDAD,1.0000,1.0000,8.0000000000000000000,8.0000,51.2680000000
"20100035121","08002808","","","029-CARAMELO FRUTINA 28 X 60 X 4.3G",CAJA,28.0000,28.0000,0.2600000000000000000,7.2240,
"20100035121",M0803511,"","","029-BONI. CARAMELO MENTITAS 21G",UNIDAD,1.0000,1.0000,0.0200000000000000000,0.0210,
"20100035121","00801886","","","029-FANNY DOYPACK MERMELADA 8X700GR",CAJA,8.0000,8.0000,0.0000000000000000000,0.0000,
"20100035121",M0801358,"","","029-BONIF. VIZZIO GRAGEA CEREAL 21GR",UNIDAD,1.0000,1.0000,0.0200000000000000000,0.0210,
"20100035121",MM800895,"","","029-ZEUS ADULTO 8 X 2KG(MAQUILADO)",UNIDAD,1.0000,1.0000,0.0500000000000000000,0.0500,
"20100035121",M0801218,"","","029-BONI (UND) BIZCOCHO CHOCMAN DOBLE MANJAR 50G",UNIDAD,1.0000,1.0000,0.0500000000000000000,0.0500,
"20100035121","10801103","","","029-UNIDAD POMAROLA SALSA CLASICA 145G",UNIDAD,1.0000,1.0000,0.1500000000000000000,0.1450,
"20100035121",MM800304,"","","029-MIMASKOT GATOS SALMON 4 X 3 KG(MAQUILADO)",UNIDAD,1.0000,1.0000,0.0500000000000000000,0.0500,
"20100035121",M0801178,"","","029-BONIF. (UND) SALSA BOLGNESA 170GR",UNIDAD,1.0000,1.0000,0.1700000000000000000,0.1700,
"20100035121","01412160","","","029-BATEA PROMOCIONAL AMARILLA TODIN",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100035121",MM800228,"","","029-NVO NUTRICAN CACHORRO 20X1KG(MAQUILADO)",UNIDAD,1.0000,1.0000,0.0500000000000000000,0.0500,
"20100035121",M0801361,"","","029-BONIF. VIZZIO TABLETA LECHE 24GR",UNIDAD,1.0000,1.0000,0.0200000000000000000,0.0240,
"20100035121",M0801319,"","","029-COSTA CAÑONAZO EXTRA 6X12X39 GR.",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100035121","99999931","","","029-EXHIBIDOR DE VIZZIO",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100035121","01412431","1412431","","029-TACHO 35LT NUTRICAN PERROS-GAT",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100035121",M1415810,"","","029-TAPER PROMOCIONAL REDONDO FANNY (1 UND)",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100035121",M0800885,"","","029-BONI (UND) WAFER NIK CHOCOLATE 27GR.",UNIDAD,1.0000,1.0000,0.0300000000000000000,0.0270,
"20100035121",MM800305,"","","029-MIMASKOT GATITOS 4 X 3 KG(MAQUILADO)",UNIDAD,1.0000,1.0000,0.0500000000000000000,0.0500,
"20100035121",M0800127,"","","029-BONIF. COSTA CANONAZO EXTRA 6 X 12 X 46G (UND)",UNIDAD,1.0000,1.0000,0.0000000000000000000,0.0000,
"20100035121",MM800490,"","","029-MIMASKOT CACHORROS RAZA PEQ 6X1KG(MAQUILADO)",UNIDAD,1.0000,1.0000,0.0500000000000000000,0.0500,
"20100035121","0800007","","","029-MOLITALIA M&CH PIZZA NUEVO24 X 180G",CAJA,24.0000,24.0000,0.1800000000000000000,4.3200,84.1020000000
"20100035121","0800038","800038","","029-MIMASKOT GATOS POLLO CARNE 9KG",UNIDAD,1.0000,1.0000,9.0000000000000000000,9.0000,72.2948890000
"20100035121","0800109","800109","","029-CEREALBAR MANZANA-CANELA 8 X 12 X 18G",CAJA,8.0000,8.0000,0.2200000000000000000,1.7280,44.2963600000
"20100035121","0800115","800115","","029-WAFER TUYO 10X20X22GR",CAJA,10.0000,10.0000,0.4400000000000000000,4.4000,87.8656800000
"20100035121","0800147","800147","","029-FRUNA BLOCKS 12 X 20 X 25 G",CAJA,12.0000,12.0000,0.5000000000000000000,6.0000,185.8080000000
"20100035121","0800154","","","029-HARINA PREPARADA 6X500G",CAJA,6.0000,6.0000,0.5000000000000000000,3.0000,17.3011980000
"20100035121","0800202","","","029-BIZCOCHO CHOCMAN DOBLE MANJ8 X 6 X 53G",CAJA,8.0000,8.0000,0.0000000000000000000,0.0000,39.3729040000
"20100035121","0800204","","","029-CEREALBAR ARANDANOS 10X 8 X 18G",CAJA,10.0000,10.0000,0.0000000000000000000,0.0000,36.5760000000
"20100035121","0800213","800213","","029-OET CAFE 18 X 100 X 5.5G",CAJA,18.0000,18.0000,0.5500000000000000000,9.9000,144.0399960000
"20100035121","0800215","800215","","029-FULL MASTICRUNCH 6 X 24 X 13.5G",CAJA,6.0000,6.0000,0.3200000000000000000,1.9440,34.9099980000
"20100035121","0800233","800233","","029-NVO NUTRICAN CACHORROS 12X450G",BOLSA,12.0000,12.0000,0.4500000000000000000,5.4000,23.5374960000
"20100035121","0800235","800235","","029-NVO NUTRICAN ADULTOS 8X2KG",CAJA,8.0000,8.0000,2.0000000000000000000,16.0000,74.7020000000
"20100035121","0800237","800237","","029-NVO NUTRICAN ADULTO 15KG",UNIDAD,1.0000,1.0000,15.0000000000000000000,15.0000,66.5316670000
"20100035121","0800300","800300","","029-OET CHOCOLATE 18 X 100 X 5.5G",CAJA,18.0000,18.0000,0.5500000000000000000,9.9000,145.9133280000
"20100035121","0800302","800302","","029-OET MINT 18 X 100 X 5.5 G",CAJA,18.0000,18.0000,0.5500000000000000000,9.9000,145.9200060000
"20100035121","0800486","800486","","029-MIMASKOT CACHORROS RZ PEQ 12X450GR",PAQUETE,12.0000,12.0000,0.4500000000000000000,5.4000,34.8495000000
"20100035121","0800492","800492","","029-MIMASKOT ADULTOS RAZA PEQUEÑA 6X1KG",PAQUETE,6.0000,6.0000,1.0000000000000000000,6.0000,40.6323060000
"20100035121","0800497","800497","","029-MIMASKOT CACHORROS RZ MED-GRAN 8 KG",BOLSA,1.0000,1.0000,8.0000000000000000000,8.0000,50.7640000000
"20100035121","0800499","800499","","029-MIMASKOT CACHORROS RZ MEDGRAN 6X1KG",PAQUETE,6.0000,6.0000,1.0000000000000000000,6.0000,40.6320000000
"20100035121","0800509","","","029-HARINA EL MOLINO ESPEC. TROP. PAPEL BOL 50 KG",BOLSA,1.0000,1.0000,50.0000000000000000000,50.0000,168.7184000000
"20100035121","0800597","800597","","029-GALLETA CARITAS FRESA 16 X 6 X 34G",CAJA,16.0000,16.0000,0.2000000000000000000,3.2640,46.8832000000
"20100035121","0800650","800650","","029-GOMAS AMBROSITO 12X90GR",CAJA,12.0000,12.0000,0.0900000000000000000,1.0800,19.3145880000
"20100035121","0800652","800652","","029-GOMAS AMBROSIA 12 X 90G",CAJA,12.0000,12.0000,0.0900000000000000000,1.0800,19.3149960000
"20100035121","0800792","","","029-CEREALBAR CHIPS 10 X 8 X 21 G",CAJA,10.0000,10.0000,0.0000000000000000000,0.0000,36.5740000000
"20100035121","0800885","800885","","029-WAFER NIK CHOCOLATE 12X6X27GR",CAJA,12.0000,12.0000,0.1600000000000000000,1.9440,34.5746640000
"20100035121","0800887","800887","","029-WAFER NIK FRESA 6X6X72GR",CAJA,6.0000,6.0000,0.4300000000000000000,2.5920,36.1920000000
"20100035121","0800894","800894","","029-ZEUS CACHORROS 25 KG",BOLSA,1.0000,1.0000,25.0000000000000000000,25.0000,91.3035290000
"20100035121","0800896","800896","","029-ZEUS ADULTO 10KG",UNIDAD,1.0000,1.0000,10.0000000000000000000,10.0000,39.3700000000
"20100035121","0801001","","","029-MOLITALIA SPAGHETI 32 20 X 500G",CAJA,20.0000,20.0000,0.5000000000000000000,10.0000,51.7052600000
"20100035121","0801031","","","029-MOLITALIA PEPAS DE MELON 20 X 250G",BOLSA,20.0000,20.0000,0.2500000000000000000,5.0000,29.8250000000
"20100035121","0801046","","","029-MARCO POLO PLUMILLA 63 20 X 250",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,18.6825000000
"20100035121","0801048","","","029-MARCO POLO CANUTO CHICO 20 X 250G",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,18.8680000000
"20100035121","0801133","801133","","029-MOLITALIA LASAGNA LISTA NUEVA 24 X 350G",CAJA,24.0000,24.0000,0.3500000000000000000,8.4000,154.3788960000
"20100035121","0801144","801144","","029-FANNY FILETE ATUN EN AGUA 48 X 140GR",CAJA,48.0000,48.0000,0.1400000000000000000,6.7200,217.9033440000
"20100035121","0801206","801206","","029-COSTA VIZZIO MIX 12 X 122GR",CAJA,12.0000,12.0000,0.1200000000000000000,1.4640,88.0530000000
"20100035121","0801216","801216","","029-GRAN CEREAL CLASICA 16 X 6 X 36",CAJA,16.0000,16.0000,0.2200000000000000000,3.4560,45.4716640000
"20100035121","0801218","801218","","029-BIZCOCHO CHOCMAN DOBLE MANJAR 8X6X50GR",CAJA,8.0000,8.0000,0.3000000000000000000,2.4000,39.9420000000
"20100035121","0801258","","","029-BIZCOCHO CHOCMAN MOLITALIA 10 X 30GR - CAJ X 9 TIRAS",CAJA,9.0000,9.0000,0.3000000000000000000,2.7000,42.8612040000
"20100035121","0801262","801262","","029-GALLETA FRAC CHOCOLATE 12 X 6 X 41GR",CAJA,12.0000,12.0000,0.2500000000000000000,2.9520,43.7409960000
"20100035121","0801264","801264","","029-GALLETA FRAC VAINILLA 12 X 6 X 41 GR",CAJA,12.0000,12.0000,0.2500000000000000000,2.9520,43.7433360000
"20100035121","0801287","801287","","029-WAFER SABOR FRESA 32 X 105GR",CAJA,32.0000,32.0000,0.1100000000000000000,3.3600,48.9220160000
"20100035121","0801540","","","029-WAFER NIK YOGURT FRESA 12X6X29G",CAJA,12.0000,12.0000,0.0000000000000000000,0.0000,32.7800040000
"20100035121","0801595","801595","","029-GALLETA INTEGRALES 24X250GR",CAJA,24.0000,24.0000,0.2500000000000000000,6.0000,68.8200000000
"20100035121","0802071","802071","","029-COSTA NOCAUT 12 X 12 X 35G",CAJA,12.0000,12.0000,0.4200000000000000000,5.0400,96.2900040000
"20100035121","0802083","802083","","029-GOMAS FRUGELE 20X100X4.3GR",CAJA,20.0000,20.0000,0.4300000000000000000,8.6000,128.7723600000
"20100035121","0803117","","","029-GOMAS AMBROSIA 16X12X32 GR",CAJA,16.0000,16.0000,0.3800000000000000000,6.1444,101.6100000000
"20100035121","0803304","","","029-FANNY FILETE ATUN ACEIT VEG 48X170G",CAJA,48.0000,48.0000,0.0000000000000000000,0.0000,214.4122560000
"20100035121","0803363","803363","","029-FANNY PINA EN RODAJAS 24X567G",CAJA,24.0000,24.0000,0.5700000000000000000,13.6080,181.8700080000
"20100035121","0803381","","","029-FANNY VINAGRE BLANCO 12X500 GR",CAJA,12.0000,12.0000,0.0000000000000000000,0.0000,22.8750000000
"20100035121","0803504","803504","","029-CARAMELO BLANDO OH! 13 X 100 X 6.2 G",CAJA,13.0000,13.0000,0.6200000000000000000,8.0600,124.3699990000
"20100035121","0803808","803808","","029-GOMAS FLIPPY 16 X 12 X 25 G",CAJA,16.0000,16.0000,0.3000000000000000000,4.8000,100.8283360000
"20100035121","0804133","","","029-CHOCOWAFER 12 X 6 X 34.4G",CAJA,12.0000,12.0000,0.0000000000000000000,0.0000,42.5600040000
"20100035121","0804608","804608","","029-BARQUILLO OBSESION CLASICO 9X12X21G",CAJA,9.0000,9.0000,0.2500000000000000000,2.2680,65.5637580000
"20100035121","0804814","804814","","029-COSTA VIZZIO LATA 12 X 182G",CAJA,12.0000,12.0000,0.1800000000000000000,2.1840,179.2449960000
"20100035121","0804829","804829","","029-COSTA CAREZZA 16 X 20 X 30G",CAJA,16.0000,16.0000,0.6000000000000000000,9.6000,262.1230080000
"20100035121","0804830","","","029-CAREZZA 6 X 12 X 100G",CAJA,6.0000,6.0000,1.2000000000000000000,7.2000,385.0699980000
"20100035121","0806607","806607","","029-MIMASKOT EN SALSA CARNE 15KG",UNIDAD,1.0000,1.0000,15.0000000000000000000,15.0000,95.0746670000
"20100035121","0800036","800036","","029-MIMASKOT GATOS POLLO CARNE 6X1KG",CAJA,6.0000,6.0000,1.0000000000000000000,6.0000,49.4311680000
"20100035121","0800040","800040","","029-MIMASKOT GATOS SALMON ATUN 9KG",UNIDAD,1.0000,1.0000,9.0000000000000000000,9.0000,72.2945000000
"20100035121","0800091","800091","","029-FANNY DELI FRESA BARRIL 6 X 1KG",CAJA,6.0000,6.0000,1.0000000000000000000,6.0000,53.7544440000
"20100035121","0800110","","","029-CEREALBAR DURAZNO 10 X 8 X 18G",CAJA,10.0000,10.0000,0.0000000000000000000,0.0000,36.5737500000
"20100035121","0800116","800116","","029-WAFER TUYO 16X6X22GR",CAJA,16.0000,16.0000,0.1300000000000000000,2.1120,38.5726720000
"20100035121","0800127","800127","","029-COSTA CANONAZO EXTRA 6 X 12 X 46G",CAJA,6.0000,6.0000,0.0000000000000000000,0.0000,52.8420000000
"20100035121","0800186","","","029-CRACKELET SNACK ORIGINAL 6 X 6 X 47 G",CAJA,6.0000,6.0000,0.2800000000000000000,1.6920,24.0340020000
"20100035121","0800216","800216","","029-MENTITA MASTICRUNCH 6 X 24 X 13.5G",CAJA,6.0000,6.0000,0.3200000000000000000,1.9440,34.9075020000
"20100035121","0800223","","","029-WAFER SABOR VAINILLA 32X124GR",CAJA,32.0000,32.0000,0.0000000000000000000,0.0000,48.1808000000
"20100035121","0800228","800228","","029-NVO NUTRICAN CACHORRO 20X1KG",CAJA,20.0000,20.0000,1.0000000000000000000,20.0000,96.1766600000
"20100035121","0800234","800234","","029-NVO NUTRICAN ADULTO 20X1KG",CAJA,20.0000,20.0000,1.0000000000000000000,20.0000,93.5067800000
"20100035121","0800251","800251","","029-CRACKELET SNACK JAMON 18X150 GR",CAJA,18.0000,18.0000,0.1500000000000000000,2.7000,35.4619980000
"20100035121","0800401","","","029-PASTA TOMATE MOLITALIA 32 X 6 X 80G",CAJA,32.0000,32.0000,0.0000000000000000000,0.0000,141.9668160000
"20100035121","0800425","","","029-POMAROLA SALSA A LA BOLOGNESA 24X190GR",CAJA,24.0000,24.0000,0.0000000000000000000,0.0000,45.3370080000
"20100035121","0800488","800488","","029-MIMASKOT CACHORROS RAZA PEQUEÑA 8 KG",BOLSA,1.0000,1.0000,8.0000000000000000000,8.0000,50.2600000000
"20100035121","0800598","800598","","029-BIZCOCHO CARITAS 14 X 6 X 28 GR",CAJA,14.0000,14.0000,0.1700000000000000000,2.3520,40.2338020000
"20100035121","0800651","800651","","029-GOMAS FRUGELE 12 X 90G",CAJA,12.0000,12.0000,0.0900000000000000000,1.0800,19.3140000000
"20100035121","0800791","","","029-CEREALBAR CHOCO CEREAL 10 X 8 X 21G",CAJA,10.0000,10.0000,0.1700000000000000000,1.6800,36.5741700000
"20100035121","0800826","800826","","029-QUINUA AVENA 3 OSITOS 12X270GR",CAJA,12.0000,12.0000,0.2700000000000000000,3.2400,24.9228600000
"20100035121","0800856","","","029-AVENA CHOCOLATE 3 OSITOS 24X120G",CAJA,24.0000,24.0000,0.1200000000000000000,2.8800,23.8636560000
"20100035121","0800873","800873","","029-AVENA 3OSITOS CLASICA ECO 48 X 60G ROT 2",CAJA,48.0000,48.0000,0.0600000000000000000,2.8800,22.6599840000
"20100035121","0800875","800875","","029-VIZZIO TABLETA 12 X 20 X 26 GR",CAJA,12.0000,12.0000,0.5200000000000000000,6.2400,249.7620000000
"20100035121","0800881","800881","","029-GALLETA AGUA LINE 21X200GR",CAJA,21.0000,21.0000,0.2000000000000000000,4.2000,50.3820030000
"20100035121","0800888","800888","","029-WAFER NIK CHOCOLATE 6X6X72GR",CAJA,6.0000,6.0000,0.4300000000000000000,2.5920,36.1917840000
"20100035121","0800895","800895","","029-ZEUS ADULTO 8 X 2KG",PAQUETE,8.0000,8.0000,2.0000000000000000000,16.0000,62.9334640000
"20100035121","0800981","800981","","029-CHUPETIN COLORADO SURTI 25X25X 17GR",CAJA,25.0000,25.0000,0.4300000000000000000,10.6250,138.9133250000
"20100035121","0800986","800986","","029-GOMAS GUSANOS ACIDOS 12 X 90GR",CAJA,12.0000,12.0000,0.0900000000000000000,1.0800,19.3146720000
"20100035121","0800990","","","029-AVENA CHOCOLATE 3 OSITOS BOLSA 24 UND X100GR",BOLSA,1.0000,1.0000,2.4000000000000000000,2.4000,23.8632000000
"20100035121","0801000","","","029-MOLITALIA MACARRON 20 X 250G",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,25.8561200000
"20100035121","0801014","801014","","029-MOLITALIA CORBATITA 95 20 X 250G",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,29.9922800000
"20100035121","0801015","801015","","029-MOLITALIA TORNILLO 76 20 X 250G",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,25.8560000000
"20100035121","0801024","801024","","029-MOLITALIA FUSILI TRICOLORI 20 X 250 G",BOLSA,20.0000,20.0000,0.2500000000000000000,5.0000,32.2882200000
"20100035121","0801030","","","029-MOLITALIA LETRAS 09 20X250G",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,25.8561600000
"20100035121","0801039","","","029-MARCO POLO TALLARIN 42 20 X 500G",CAJA,20.0000,20.0000,0.5000000000000000000,10.0000,37.3491000000
"20100035121","0801049","","","029-MARCO POLO TWIST 92 20 X 250G",CAJA,20.0000,20.0000,0.2500000000000000000,5.0000,15.8330000000
"20100035121","0801054","801054","","029-CONCENTRADO DE TOMATE 4 X 6 X 110G",CAJA,4.0000,4.0000,0.6600000000000000000,2.6400,28.3420000000
"20100035121","0801141","801141","","029-FANNY DELI FRESA 9 X 12 X 75GR",CAJA,9.0000,9.0000,0.9000000000000000000,8.1000,96.7574970000
